,company,month,ai_sum,ai_in,ai_out,cloud_sum,cloud_in,cloud_out,datascience_sum,datascience_in,datascience_out,datastorage_sum,datastorage_in,datastorage_out,robots_sum,robots_in,robots_out,software_sum,software_in,software_out,name,ticker,exchange,country,sector,sedol,isin,cusip,orb_num,url,industry,naics_code,naics_description,cik,lei,agg_sml,agg_obs,agg_reorg,agg_rcog,agg_rman,agg_tele
311476,SPX Corp,2017-12,17.245901,0.001558186,0.4097925,92.33285,0.01162035,0.06097394,91.82852,1.32072,0.54658896,149.44955,0.035360575,0.06094097,1048.5435,4.5234440000000005,12.147523,207.46875,0.036547747,0.48210755,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7277484,3.5203767,4.148051000000001,0.14727327,0.10635432,0.3630806
313683,Danaher Corp,2008-01,676.3713,51.23573,32.37863,3561.6714,277.1721,225.88574,2077.8572,139.90118,113.55157,3812.8044,283.60617,221.90999,11744.791,636.17017,566.13965,5791.9937,354.00403,286.79337000000004,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8167071,3.6340497,4.264145,0.26064873,0.04884472,0.37538213
313684,Danaher Corp,2014-07,928.5914,39.909077,30.31942,3815.8347,90.0611,85.7195,3150.926,119.60558,94.41442,4563.6616,118.49333,106.3236,12830.122,245.23578,216.77975,6914.2915,172.39906000000002,129.85175,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8176224,3.6384435,4.267593,0.2714689,0.04901812,0.37039492
314013,General Electric Company,2013-12,8455.819,128.61338999999998,294.11243,21893.033,403.34647,622.9614,19659.988,406.514,1000.9598,27120.674,543.5407,871.743,77337.08,1175.039,2629.7990000000004,31825.635,615.6382,1020.71906,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8160315,3.6667387,4.302746,0.1996953,0.009255529,0.40231386
314046,Honeywell International Inc,2009-12,3485.9954,51.021553,67.15665,11924.979,166.95358000000002,228.7958,4667.493,62.95545,114.887794,10850.574,163.2661,245.0708,38556.59,308.4903,561.8904,17621.506,192.09956,348.03412000000003,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7578523,3.584071,4.2195644,0.11294402,-0.015108719,0.4314787999999999
314047,Honeywell International Inc,2011-10,3858.5754,88.60682,60.131615,12565.361,252.84673,218.42018,5552.8730000000005,154.63731,82.64782,11867.85,271.37872000000004,209.28334,41641.312000000005,772.6531,602.736,19469.92,405.07147,327.15198,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7606466,3.5899625,4.2246904,0.111803494,-0.020456143,0.43525243
314048,Honeywell International Inc,2015-06,4487.4775,168.04362,110.10322,12073.714,261.17694,223.17471,7984.419,433.4707,259.59506,12292.879,340.62332000000004,294.1626,42810.234,982.90265,836.643,21008.064,595.4431,434.90607,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7598696,3.591446,4.225990299999999,0.11343052,-0.019317709,0.43356335
315091,Ingersoll-Rand PLC,2015-12,271.5132,4.6143274000000005,4.293079,1910.0712,15.07373,43.487022,1373.2046,22.697128,48.2088,2406.1086,20.684248,53.17799399999999,9584.139,76.0686,180.73724,2763.4138,33.769040000000004,65.65475,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7590249,3.5607886,4.178853500000001,0.12947556,0.039155446,0.37728852
318356,3M Co,2011-05,462.76996,30.864407,11.366271,2867.4956,63.84324300000001,46.66767,2549.0369,179.42093,65.20245,4092.122,126.23525,74.84778,14313.995,360.4982,192.82648,3414.644,146.16003,64.66833000000001,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8544157,3.695199,4.342539299999999,0.14360562,0.0028246509999999,0.41174713
319935,Honeywell International Inc,2010-07,3607.0142,97.45275,93.868614,12207.12,326.372,256.42654,4976.2197,140.00287,143.04625,11185.563999999998,302.4791,261.94513,39259.79,755.8786,534.8522,18142.158,465.1628,350.88846,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.7573042,3.5835664,4.218374,0.11365724,-0.016165532,0.43265292
319936,Honeywell International Inc,2016-05,4568.5913,94.29065,87.786156,11915.723,187.45163,180.94865,8262.944,360.5487,194.90312,12387.945,263.18375,253.67294,42015.2,688.9282,562.4492,21081.328,420.8793,357.10067999999995,Honeywell International Inc,HON,NYSE,United States,Industrials,2020459,US4385161066,438516106,,,,,,,,2.760653,3.5928953000000003,4.227216,0.11205992,-0.022941062,0.4346242999999999
328341,Emerson Electric Co.,2014-03,1513.8419,48.357853000000006,30.635078000000004,5793.8564,133.01633,98.94761,4158.5713,161.74333,87.98411999999999,6875.2646,195.38052,154.39975,26417.385,659.8536,539.9911,9943.303,244.22592000000003,213.00273,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7918813,3.6126416,4.2496540000000005,0.16249655,0.081831045,0.3881266
328342,Emerson Electric Co.,2014-08,1685.8065,55.241413,142.45168,5935.0464,113.72015,186.88861,4894.9365,221.79303,559.09845,7228.5513,193.57384,300.97705,26896.01,550.5794,884.2263,10516.325,256.69635,510.9736,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7868211,3.6070065,4.2426634000000005,0.16295831,0.079717994,0.38755628
328343,Emerson Electric Co.,2015-07,1730.3762,43.183537,70.60183,5805.380999999999,129.75822,179.7271,5382.1255,218.7957,317.91446,7052.959,176.57082,274.1746,26651.646,408.7331,592.0662,10546.755,239.47624,369.4073,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7862256000000003,3.606456,4.2420936,0.1632479,0.07931252,0.3867887
328577,Emerson Electric Co.,2015-03,1589.4232,25.934488,36.430042,5785.07,119.920975,128.86603,4602.793,120.85296,115.47528,6959.595,141.56732,196.36743,26287.283,370.05222,482.15973,10179.158,189.75957,241.04376,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.7919593,3.6141243,4.25061,0.16018435,0.078926995,0.38803953
329769,Illinois Tool Works Inc.,2012-10,74.204216,2.5402856,1.6613823,318.41684,3.6995218,8.912582,338.24707,5.2614098,8.298601,494.07727,4.4685593,12.071635,3139.165,34.78343,53.445087,1000.8149,6.217416,22.711378,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8459468,3.6393077,4.275184599999999,0.1951521,0.1331596,0.36716077
330817,SPX Corp,2014-05,18.0022,0.001978129,0.0028826734,164.40407,1.2327781999999998,3.7124002,126.777466,5.5380473,1.8956907,209.98518,4.3866367,0.41461965,1278.2689,25.962137,36.594643,275.10882999999995,6.0066094,5.079275,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.758573,3.5711985,4.2058907,0.14365304,0.07828549,0.3769084
330818,SPX Corp,2019-02,16.398026,0.051246095,0.018634647,84.91733599999999,0.11125209,1.2677242,86.83861999999999,0.32936895,0.99422795,144.12898,0.103539124,0.055829603,1042.2859,6.735312,1.0007395,214.06403,0.04303432,0.71672994,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7280846000000003,3.5204356,4.1457124,0.16029257,0.11518205,0.36079383
332768,SPX Corp,2020-07,16.18721,1.3844223999999998,0.4695632999999999,83.04491,1.6834426,1.3634111,81.02672,1.8126053,0.6716389,144.12136999999998,0.63572264,1.5651988,1025.1592,6.1314096,6.577089,223.85979,2.0714693,1.929059,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7328527,3.5255082000000004,4.155453700000001,0.1553763,0.10163695,0.37073052
334669,Illinois Tool Works Inc.,2016-09,70.03501999999999,3.1115537,1.7359650000000002,315.1653,4.633001999999999,8.635489,407.74152,14.553609,12.828309,551.77264,7.481739500000001,14.919710999999998,2971.5835,57.24654,41.501312,979.0858,12.966868,19.844126,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8385863,3.6288755,4.265041,0.19452904,0.13833265,0.36481503
334670,Illinois Tool Works Inc.,2018-03,79.84277,1.4933724,1.5088297,319.18805,5.37411,14.870754000000002,433.17815999999993,11.606522,14.615683,566.3599,8.057678,17.137705,2990.3442,46.778038,47.73489,979.00934,6.849128,25.450178,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8314517,3.6202846,4.255718700000001,0.19577041,0.13927403,0.3657649
334671,Illinois Tool Works Inc.,2018-04,78.43443,0.10048478,1.5180266000000002,311.2482,6.930904400000001,6.6889305,430.8095,12.247036,11.578294,556.0077,6.7854924,8.3381405,2977.698,35.088818,39.831154,971.21094,17.65181,11.327624,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8313992000000003,3.6196642,4.255570400000001,0.19579577,0.13956402,0.36497378
334853,Ingersoll-Rand PLC,2008-06,190.16501,16.607517,9.202699,1886.8969,61.153423,56.108925,868.8100599999999,30.63877,16.195227,2250.5361,84.683914,71.128685,9641.174,241.87337,155.70305,2196.431,82.84463000000001,41.068848,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7604947,3.5622394,4.180152,0.13413443,0.042192698,0.37884444
334854,Ingersoll-Rand PLC,2016-01,279.39243,12.172291,12.971728,1934.0139,67.42971,64.50737,1407.4159,82.42002,62.744415,2444.4888,91.558044,85.29887,9680.954,277.5532,236.76698,2811.494,113.73483,97.78285,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7580874,3.5595443,4.177579,0.12918787,0.03928761,0.37714517
334855,Ingersoll-Rand PLC,2020-12,242.64111,1.1802262,2.8553095,1371.6908,7.543034,21.858412,1250.4506,9.456072,25.37292,1849.3177,10.809129,33.050056,8596.95,43.814457,111.20009,2302.7268,12.374575,35.93611,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7692982999999995,3.568225,4.186792,0.13070811,0.0483261999999999,0.37265548
335127,Illinois Tool Works Inc.,2012-11,72.54845,0.0056108064,0.0046460917,313.2878,3.78354,6.8458505,333.5849,3.6364393,18.496897,487.67697,5.671334,19.002655,3128.9094,43.18937,38.26962,992.05286,13.949334,13.786247,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8477888,3.6411214,4.2778225,0.19613524,0.1342412999999999,0.366951
335128,Illinois Tool Works Inc.,2013-11,76.846275,0.012896317,0.0077583557,300.5254,9.814971,7.148722,333.1152,5.705206400000001,3.1544664,493.1237,15.107849,10.063854,3113.5178,50.454735,34.825207,991.80316,14.337708,9.105264,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.848266,3.6416895,4.2799597,0.19482116,0.13310663,0.36531234
335262,Danaher Corp,2010-01,682.70135,36.923515,25.088554,3662.6292,226.16086,188.44614,2222.848,117.97581,94.09002,4079.6987,261.5979,201.44318,11928.657,553.6064,459.1203,5905.7754,299.15497,225.8249,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.821683,3.6396892,4.272004,0.2666529,0.056301575,0.37080246
335263,Danaher Corp,2012-08,828.3691,17.408596,25.225513,3775.1726,77.216835,75.38646999999999,2773.4548,94.69949,171.45651,4294.983,97.872025,111.07182,12638.393,253.01111,297.16632000000004,6640.9130000000005,163.92128,171.30527,Danaher Corp,DHR,NYSE,United States,Health Care,2250870,US2358511028,235851102,,,,,,,,2.8145452,3.6342149,4.263255,0.2683175,0.05041405,0.37092438
339895,"Stanley Black & Decker, Inc.",2008-09,43.207440000000005,0.004829686,0.0041556753999999,1668.0948,41.752174,22.827057,412.61374,11.710131,9.705738,1320.0168,30.847307,25.12357,3000.5366,48.610264,37.885654,1035.7567,27.313059000000003,12.85643,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8455586,3.6009853,4.256552,0.1975481,0.016141672,0.34198955
339896,"Stanley Black & Decker, Inc.",2012-08,46.6827,0.0071628448,0.003439652,1411.6611,23.592056,49.793633,434.79077,17.482187,20.380722,1174.7347,29.051577,48.18965,2812.112,82.03126,73.213104,981.49005,35.450070000000004,24.243637,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.8480804,3.6078625,4.2622623,0.21098024,0.015918998,0.3423580999999999
341383,3M Co,2011-09,474.56143,17.048332000000002,8.862309,2980.3528,75.16771,57.786377,2572.9292,67.63928,47.081753000000006,4196.659000000001,81.103966,80.163414,14493.691,237.83379,224.49751,3536.3647,96.61998,64.3436,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8523738,3.6933177,4.340185,0.14325356,0.0005648983,0.4124186999999999
345072,General Electric Company,2020-12,7157.435,72.5919,174.15044,16346.906,148.86956999999998,391.06442,16346.907,201.04942,445.6773,20244.502,190.31085,486.5451,59067.39,433.55963,1161.8016,28493.969,274.7018,677.8185,General Electric Company,GE,NYSE,United States,Industrials,2380498,US3696041033,369604103,,,,,,,,2.8040214,3.6590195,4.285677400000001,0.19445767,0.012061643,0.40455067
345284,Ingersoll-Rand PLC,2012-12,254.7333,2.4830194,3.4595096,1733.4156,22.52536,39.068954,1043.3617,13.559603,53.740612,2180.7754,24.6844,62.675964,9500.817,84.16018000000001,198.07303,2360.9263,26.595339000000003,51.728294,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7591472,3.5607991,4.1781464,0.1312833,0.039526068,0.37844497
345285,Ingersoll-Rand PLC,2018-11,302.9154,2.3894398,6.172999,1702.244,29.593443,30.076033,1560.5266,17.796478,26.405516,2307.0894,29.536495,35.992203,9649.947,87.82354000000001,88.83310999999999,2724.1516,27.243988,29.029558,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7639158,3.565551,4.1840367,0.13170895,0.048951384,0.37446332
346341,"Stanley Black & Decker, Inc.",2017-10,116.90626,4.981876000000001,0.45720315,1348.7229,20.379644,19.017143,846.4225,21.282228,17.12054,1420.4552,27.359673,27.141540000000003,3201.869,56.15684,44.150925,1391.8613,32.734364,11.263705,"Stanley Black & Decker, Inc.",SWK,NYSE,United States,Industrials,B3Q2FJ4,US8545021011,854502101,,,,,,,,2.844167,3.6081533,4.2617607,0.19610174,0.038297616,0.35263905
347527,SPX Corp,2008-06,34.492527,1.7306119,0.0022339728,213.3097,8.014822,5.371011,172.76326,9.48078,0.006077364,303.5149,14.281563,7.4801803,1493.4491,26.404009,18.742287,381.09293,12.066319,6.422135400000001,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7668343,3.584802,4.216000599999999,0.14644672,0.0505071,0.3952399
347528,SPX Corp,2013-01,24.844397,0.003515786,2.560594,167.96408,9.682433,9.937444,135.81052,4.671921299999999,7.968996499999999,237.38748,15.420879,15.122539000000002,1347.5469,28.093159000000004,44.17927,294.58862,21.023245000000003,24.013643,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.748493,3.5601134,4.189643,0.13818407,0.06345024,0.37880912
347529,SPX Corp,2014-01,17.999931,0.0020796638,5.777211400000001e-17,177.87929,7.0868187,3.2869902,131.84059,6.810220200000001,4.353223000000001,236.23232,7.8441463,4.354533,1307.5388,33.805153000000004,45.767483,299.1128,23.659616,11.488614,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7508762000000004,3.5626342000000006,4.19489,0.14089212,0.07356877,0.37980753
347530,SPX Corp,2017-11,17.248255,1.256317,0.0039122854,92.39583,2.0233555,0.07460522,93.868286,1.6516858,3.3604903,152.4203,2.1326861,3.0061114,1058.4086,7.475003699999999,14.388584,211.39755,3.3645267,3.9653435,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7329774,3.527154,4.1557393,0.14626007,0.105487496,0.36310947
347531,SPX Corp,2018-03,16.864658,0.01350033,0.0109645219999999,91.08403,0.040654477,3.2502258,93.5421,2.3205397,4.2553153,150.99011000000002,0.43578508,6.321573,1061.7915,4.006862,7.944787,218.4213,0.06960593,3.3343494,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7325938,3.5270283,4.154042700000001,0.15149614,0.11117312,0.36327597
347752,Emerson Electric Co.,2017-01,1487.6498,64.38024,74.41754,4742.9717,167.5722,294.8481,4305.02,217.41113,241.25406,5703.7856,217.35687,307.4006,22709.22,566.7983,826.0415,8783.808,330.17776000000003,385.8928,Emerson Electric Co.,EMR,NYSE,United States,Industrials,2313405,US2910111044,291011104,,,,,,,,2.791322,3.611423,4.2478356,0.16161269,0.0848497,0.38486734
348253,SPX Corp,2017-04,18.40425,0.0037295109999999,2.8178773,96.50401,1.2515392,1.6200092,101.13751,1.5782068,4.5808787,161.2347,1.2789643,6.169644,1048.3456,5.5526004,7.954567999999999,214.81255,2.6273413,4.7143598,SPX Corp,SPXC,NYSE,United States,Industrials,2787185,US7846351044,784635104,,,,,,,,2.7326984,3.5293877,4.1570735,0.1463568999999999,0.09824292,0.36640674
349295,Illinois Tool Works Inc.,2008-10,77.14824,0.39973563,0.002937791,356.75555,2.9150105,1.6522171,275.2095,4.119333999999999,4.51393,535.7322,4.4731865,2.0852642,2962.6238,40.536,28.007181,925.8349,9.960029,4.6365347,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8447526,3.6366098,4.272761,0.1860648,0.1311013,0.36926696
349296,Illinois Tool Works Inc.,2009-05,75.77207,0.0071112469999999,1.8379495,356.5069,9.592041,4.998183999999999,261.17056,2.7331512000000004,3.3914,528.84094,8.206213,6.7127695,2840.452,18.61544,17.283401,913.13855,11.820463,5.0409336,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8419,3.632159,4.267726000000001,0.1879157,0.13556309,0.36822408
349297,Illinois Tool Works Inc.,2017-01,70.3259,6.939188000000001,4.3517056,308.16095,9.339805,5.9396706,409.59265,26.02355,14.594427,558.48615,21.003422,18.747137,3013.4683,82.57063000000001,81.44151,983.12964,30.69655,31.136732,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8372903,3.626995,4.2634006,0.19605665,0.13945971,0.36479783
349298,Illinois Tool Works Inc.,2018-11,84.38313000000001,1.9335254,0.0687938999999999,324.00095,10.566176,4.7566013,448.1774,7.296714,5.3409224,559.96094,7.647317399999999,7.902117,2973.887,21.227787,24.930641,979.1323,14.614636,14.92225,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8371873,3.626772,4.2644925,0.1935232,0.13661827,0.36623383
349299,Illinois Tool Works Inc.,2019-11,90.455864,3.4682915000000003,1.232721,326.77087,3.1061330000000003,2.2953231,444.1463,10.2860155,5.297948,587.5328,8.882433,7.9872627,2888.5332,20.832806,23.121132,986.7814,9.325858,7.742235000000001,Illinois Tool Works Inc.,ITW,NYSE,United States,Industrials,2457552,US4523081093,452308109,,,,,,,,2.8402214,3.6323674,4.2695537,0.19296935,0.13308278,0.3677986
349659,Ingersoll-Rand PLC,2014-12,255.47151,1.5995122,9.182579,1865.142,39.90568,52.006397,1253.3395,16.449131,55.8492,2348.2947,43.891254,71.98385999999999,9456.888,107.56822,192.32721,2603.484,47.84972,87.804405,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.7651594,3.5674324,4.1867695,0.13304745,0.044719,0.3772315
349660,Ingersoll-Rand PLC,2020-07,246.87395,1.8937234,2.2780592,1414.5748,12.212295,15.37416,1315.6212,14.151103,17.88087,1927.5193,12.7976675,18.397099,8841.993,68.10548,98.54415,2383.7405,15.338741,23.375603,Ingersoll-Rand PLC,IR,NYSE,United States,Industrials,B633030,IE00B6330302,G47791101,,,,,,,,2.763712,3.5614338,4.179054,0.12920845,0.04933825,0.3713965
349814,3M Co,2009-04,386.29135,2.888981,4.315782,2529.2458,55.07389499999999,41.0896,2020.5809,25.14465,29.630919,3598.452,69.48612,49.079273,12879.063999999998,160.4619,130.94672,2869.8606,46.04945,37.499886,3M Co,MMM,NYSE,United States,Industrials,2595708,US88579Y1010,,,,,,,,,2.8568203,3.6977102999999993,4.345556299999999,0.13456951,-0.0031441409999999,0.4147647
